date,type,from_country,to_country,amount_cmb,voyage_distance,confidence_score
2020-05-28,arrival,Algeria,France,138058,1032.0,4.0
2020-05-28,arrival,Qatar,Spain,174000,8897.0,4.0
2020-05-28,arrival,Qatar,Türkiye,210100,7186.0,4.0
2020-05-28,arrival,Qatar,Gibraltar,216000,9358.0,4.0
2020-05-29,arrival,Russia,Spain,173000,6013.0,4.0
2020-05-30,arrival,Russia,Finland,18000,1143.0,4.0
2020-05-30,arrival,United States,Chile,172000,7765.0,4.0
2020-05-30,arrival,Equatorial Guinea,China,174000,19953.0,4.0
2020-05-31,arrival,Australia,Japan,127525,6793.0,4.0
2020-05-31,arrival,Australia,Taiwan,155000,5353.0,4.0
2020-05-31,arrival,Russia,Belgium,173000,4806.0,4.0
2020-05-31,arrival,Qatar,Greece,209220,6938.0,4.0
2020-05-31,arrival,Qatar,United Kingdom,216200,11465.0,4.0
2020-05-31,arrival,Qatar,France,217000,8657.0,4.0
2020-06-01,arrival,Qatar,Croatia,151700,8135.0,4.0
2020-06-01,arrival,United States,Spain,180000,8562.0,4.0
2020-06-02,arrival,Russia,France,172000,5724.0,4.0
2020-06-02,arrival,Qatar,Taiwan,215100,9933.0,4.0
2020-06-03,arrival,Australia,Japan,127544,6266.0,4.0
2020-06-03,arrival,United Arab Emirates,Japan,135000,12282.0,4.0
2020-06-03,arrival,Norway,Lithuania,142612,2961.0,4.0
2020-06-04,arrival,Qatar,Pakistan,145000,1732.0,4.0
2020-06-04,arrival,Russia,Netherlands,170000,4741.0,4.0
2020-06-04,arrival,United States,Japan,180000,17605.0,4.0
2020-06-04,arrival,Qatar,Belgium,210100,11847.0,4.0
2020-06-04,arrival,Qatar,India,210166,2663.0,4.0
2020-06-04,arrival,Qatar,South Korea,266000,11711.0,4.0
2020-06-05,arrival,United States,Thailand,174000,22756.0,4.0
2020-06-05,arrival,Qatar,United Kingdom,266000,11465.0,4.0
2020-06-07,arrival,Nigeria,Greece,154880,9302.0,4.0
2020-06-07,arrival,Cameroon,China,164000,17516.0,4.0
2020-06-07,arrival,Russia,Belgium,170000,4806.0,4.0
2020-06-07,arrival,Russia,France,173000,5724.0,4.0
2020-06-07,arrival,Qatar,United Kingdom,209220,11465.0,4.0
2020-06-07,arrival,Qatar,Poland,210100,13239.0,4.0
2020-06-08,arrival,Russia,Netherlands,173000,4741.0,4.0
2020-06-08,arrival,United States,South Korea,174000,18157.0,4.0
2020-06-09,arrival,Algeria,Italy,75500,1374.0,4.0
2020-06-09,arrival,United States,Jamaica,137680,2484.0,4.0
2020-06-09,arrival,Qatar,Pakistan,145663,1732.0,4.0
2020-06-09,arrival,Australia,Japan,167000,7305.0,4.0
2020-06-09,arrival,United States,South Korea,180000,19165.0,4.0
2020-06-09,arrival,Qatar,South Korea,261700,11629.0,4.0
2020-06-10,arrival,Australia,Taiwan,152482,5214.0,4.0
2020-06-10,arrival,Trinidad and Tobago,India,174000,15878.0,4.0
2020-06-10,arrival,Qatar,United Kingdom,210000,11465.0,4.0
2020-06-10,arrival,Qatar,China,265000,11188.0,4.0
2020-06-11,arrival,Qatar,Taiwan,145958,9933.0,4.0
2020-06-12,arrival,Russia,Spain,173400,6038.0,4.0
2020-06-12,arrival,Australia,China,174000,7121.0,4.0
2020-06-12,arrival,Qatar,Spain,217000,8772.0,4.0
2020-06-13,arrival,United Arab Emirates,India,135000,2595.0,4.0
2020-06-13,arrival,Russia,France,170000,5724.0,4.0
2020-06-13,arrival,United States,Spain,174000,9178.0,4.0
2020-06-13,arrival,Qatar,Türkiye,209220,7186.0,4.0
2020-06-13,arrival,Qatar,United Kingdom,266000,11465.0,4.0
2020-06-14,arrival,Australia,Taiwan,167000,7054.0,4.0
2020-06-14,arrival,Russia,United Kingdom,172000,4857.0,4.0
2020-06-15,arrival,Australia,Japan,125000,6596.0,4.0
2020-06-16,arrival,Qatar,United Kingdom,217000,11465.0,4.0
2020-06-17,arrival,Algeria,Italy,75500,1374.0,4.0
2020-06-17,arrival,United States,Jordan,155000,13005.0,4.0
2020-06-17,arrival,United States,Thailand,180000,22786.0,4.0
2020-06-17,arrival,Qatar,Poland,210000,13239.0,4.0
2020-06-17,arrival,Qatar,Türkiye,216000,6882.0,4.0
2020-06-19,arrival,United States,Lithuania,147208,10355.0,4.0
2020-06-19,arrival,Australia,Japan,159764,6876.0,4.0
2020-06-19,arrival,Russia,Belgium,173000,4806.0,4.0
2020-06-19,arrival,United States,Thailand,174000,22756.0,4.0
2020-06-19,arrival,Qatar,Japan,216200,12186.0,4.0
2020-06-19,arrival,Qatar,United Kingdom,267335,11465.0,4.0
2020-06-20,arrival,Algeria,Italy,75500,889.0,4.0
2020-06-20,arrival,United States,South Korea,160000,19056.0,4.0
2020-06-20,arrival,Algeria,France,170000,1032.0,4.0
2020-06-20,arrival,Qatar,India,216200,2663.0,4.0
2020-06-21,arrival,United States,Italy,155000,10324.0,4.0
2020-06-21,arrival,Russia,Portugal,173000,6676.0,4.0
2020-06-21,arrival,United States,China,177000,19410.0,4.0
2020-06-22,arrival,Algeria,Türkiye,138058,2680.0,4.0
2020-06-22,arrival,Australia,China,165500,7408.0,4.0
2020-06-22,arrival,United States,Spain,175000,9691.0,4.0
2020-06-23,arrival,Qatar,Pakistan,145000,1732.0,4.0
2020-06-23,arrival,Australia,Japan,155000,7444.0,4.0
2020-06-23,arrival,Australia,Taiwan,174000,5353.0,4.0
2020-06-23,arrival,Qatar,Croatia,216000,8135.0,4.0
2020-06-23,arrival,Qatar,France,216200,11768.0,4.0
2020-06-24,arrival,Norway,Spain,142759,3722.0,4.0
2020-06-24,arrival,Russia,Spain,173000,6996.0,4.0
2020-06-24,arrival,Qatar,Belgium,210168,11847.0,4.0
2020-06-24,arrival,Qatar,Thailand,216000,8373.0,4.0
2020-06-24,arrival,Qatar,Spain,216200,8955.0,4.0
2020-06-24,arrival,Qatar,United Kingdom,266398,11465.0,4.0
2020-06-25,arrival,United States,China,174000,19587.0,4.0
2020-06-26,arrival,Algeria,France,75500,1032.0,4.0
2020-06-26,arrival,Qatar,Croatia,145000,8135.0,4.0
2020-06-26,arrival,Australia,China,155000,5076.0,4.0
2020-06-26,arrival,Russia,Belgium,170000,4806.0,4.0
2020-06-26,arrival,United States,Japan,177000,17523.0,4.0
2020-06-27,arrival,Algeria,Türkiye,170000,2929.0,4.0
2020-06-27,arrival,Russia,France,172000,4852.0,4.0
2020-06-27,arrival,Australia,Mexico,174000,17133.0,4.0
2020-06-28,arrival,Australia,Japan,125452,7048.0,4.0
2020-06-29,arrival,Qatar,Taiwan,150000,10180.0,4.0
2020-06-29,arrival,Nigeria,United Arab Emirates,159700,13583.0,4.0
2020-06-29,arrival,Australia,Japan,161870,7017.0,4.0
2020-06-30,arrival,Qatar,Croatia,151700,8135.0,4.0
2020-06-30,arrival,United States,South Korea,180000,19165.0,4.0
2020-06-30,arrival,Qatar,China,261700,11763.0,4.0
2020-07-01,arrival,Qatar,Pakistan,145700,1732.0,4.0
2020-07-01,arrival,Nigeria,Japan,173000,20607.0,4.0
2020-07-02,arrival,Norway,United Kingdom,147208,2566.0,4.0
2020-07-02,arrival,United States,India,149700,19338.0,4.0
2020-07-02,arrival,Australia,Japan,152482,7444.0,4.0
2020-07-02,arrival,Russia,Netherlands,172000,4741.0,4.0
2020-07-02,arrival,Qatar,Belgium,210100,11847.0,4.0
2020-07-02,arrival,Qatar,India,210100,2663.0,4.0
2020-07-03,arrival,Algeria,Italy,75500,1374.0,4.0
2020-07-03,arrival,Qatar,Thailand,216000,8373.0,4.0
2020-07-04,arrival,Russia,Finland,18000,1143.0,4.0
2020-07-04,arrival,Algeria,Italy,75500,1374.0,4.0
2020-07-04,arrival,Norway,Lithuania,154880,2961.0,4.0
2020-07-04,arrival,Cameroon,China,160000,17905.0,4.0
2020-07-04,arrival,Algeria,France,170000,1032.0,4.0
2020-07-04,arrival,United States,United Arab Emirates,173400,17792.0,4.0
2020-07-04,arrival,Australia,Japan,174000,7048.0,4.0
2020-07-04,arrival,Qatar,United Kingdom,261700,11465.0,4.0
2020-07-04,arrival,Russia,France,346400,10576.0,4.0
2020-07-06,arrival,United Arab Emirates,Japan,137540,12313.0,4.0
2020-07-07,arrival,Algeria,Türkiye,138058,2680.0,4.0
2020-07-07,arrival,Russia,China,150000,3069.0,4.0
2020-07-07,arrival,Qatar,Belgium,159800,11847.0,4.0
2020-07-07,arrival,United States,Italy,160000,10374.0,4.0
2020-07-07,arrival,Qatar,France,215100,8657.0,4.0
2020-07-08,arrival,Russia,France,170000,5724.0,4.0
2020-07-09,arrival,Australia,Japan,127544,6876.0,4.0
2020-07-10,arrival,Australia,China,152615,7121.0,4.0
2020-07-10,arrival,United States,China,170000,19284.0,4.0
2020-07-10,arrival,Russia,France,173000,5724.0,4.0
2020-07-10,arrival,United States,Japan,180082,17500.0,4.0
2020-07-11,arrival,Algeria,Italy,75500,1374.0,4.0
2020-07-11,arrival,Trinidad and Tobago,United States,135000,3949.0,4.0
2020-07-11,arrival,Australia,Japan,174000,7305.0,4.0
2020-07-11,arrival,Qatar,Greece,209220,6938.0,4.0
2020-07-11,arrival,Qatar,France,217000,8657.0,4.0
2020-07-12,arrival,Russia,Sweden,18000,1571.0,4.0
2020-07-12,arrival,Trinidad and Tobago,Brazil,159800,6177.0,4.0
2020-07-12,arrival,Qatar,India,210152,2663.0,4.0
2020-07-13,arrival,Nigeria,China,170000,17733.0,4.0
2020-07-13,arrival,Qatar,United Kingdom,209220,11465.0,4.0
2020-07-13,arrival,Qatar,China,216200,10720.0,4.0
2020-07-13,arrival,Qatar,India,217000,3380.0,4.0
2020-07-14,arrival,Qatar,Pakistan,138262,1732.0,4.0
2020-07-14,arrival,Algeria,Türkiye,170000,2929.0,4.0
2020-07-14,arrival,Russia,Netherlands,170000,4741.0,4.0
2020-07-14,arrival,Qatar,India,173400,2663.0,4.0
2020-07-14,arrival,Qatar,Thailand,216000,8373.0,4.0
2020-07-15,arrival,Russia,Netherlands,172000,4741.0,4.0
2020-07-16,arrival,Algeria,Italy,75500,1374.0,4.0
2020-07-16,arrival,Russia,Taiwan,170000,23218.0,4.0
2020-07-16,arrival,Nigeria,Spain,175000,6537.0,4.0
2020-07-16,arrival,Qatar,India,210000,2663.0,4.0
2020-07-17,arrival,Russia,France,170000,5724.0,4.0
2020-07-17,arrival,Trinidad and Tobago,India,172000,15737.0,4.0
2020-07-17,arrival,Qatar,China,474220,22424.0,4.0
2020-07-18,arrival,Norway,Lithuania,147208,2961.0,4.0
2020-07-18,arrival,Nigeria,China,160000,19993.0,4.0
2020-07-19,arrival,United States,India,153000,18278.0,4.0
2020-07-19,arrival,Qatar,Spain,261700,8772.0,4.0
2020-07-19,arrival,Qatar,United Kingdom,267335,11465.0,4.0
2020-07-21,arrival,Australia,Japan,173000,7472.0,4.0
2020-07-21,arrival,United States,South Korea,174000,18348.0,4.0
2020-07-21,arrival,Qatar,Thailand,216200,8373.0,4.0
2020-07-22,arrival,Qatar,Pakistan,151700,1732.0,4.0
2020-07-22,arrival,Qatar,India,210168,2663.0,4.0
2020-07-22,arrival,Qatar,Japan,217000,12381.0,4.0
2020-07-23,arrival,Australia,Japan,127525,6266.0,4.0
2020-07-23,arrival,United Arab Emirates,United Arab Emirates,137100,383.0,4.0
2020-07-23,arrival,United States,Chile,180000,6834.0,4.0
2020-07-24,arrival,Russia,Japan,172000,25636.0,4.0
2020-07-24,arrival,Russia,Netherlands,173000,4741.0,4.0
2020-07-24,arrival,Qatar,United Kingdom,210000,11465.0,4.0
2020-07-25,arrival,Russia,China,173000,24474.0,4.0
2020-07-26,arrival,Norway,Sweden,18000,468.0,4.0
2020-07-26,arrival,Norway,Greece,142759,7675.0,4.0
2020-07-26,arrival,Qatar,Taiwan,150000,10180.0,4.0
2020-07-26,arrival,United States,South Korea,174000,18157.0,4.0
2020-07-27,arrival,Algeria,Italy,75500,1374.0,4.0
2020-07-27,arrival,United States,South Korea,151812,19056.0,4.0
2020-07-27,arrival,Russia,Spain,161814,8114.0,4.0
2020-07-27,arrival,Qatar,China,174000,12059.0,4.0
2020-07-27,arrival,Nigeria,Taiwan,176190,17798.0,4.0
2020-07-27,arrival,Qatar,United Kingdom,216000,11465.0,4.0
2020-07-28,arrival,United Arab Emirates,China,135000,9471.0,4.0
2020-07-28,arrival,Algeria,Türkiye,170000,2680.0,4.0
2020-07-29,arrival,Malaysia,Japan,145700,4921.0,4.0
2020-07-29,arrival,Norway,France,147208,2561.0,4.0
2020-07-29,arrival,Norway,Lithuania,154880,2961.0,4.0
2020-07-30,arrival,Australia,Japan,165500,7342.0,4.0
2020-07-30,arrival,Qatar,Spain,216200,8772.0,4.0
2020-07-31,arrival,Algeria,Italy,75500,889.0,4.0
2020-07-31,arrival,United States,United Kingdom,138000,9092.0,4.0
2020-07-31,arrival,Nigeria,Italy,172717,8171.0,4.0
2020-07-31,arrival,Qatar,China,265000,11763.0,4.0
2020-08-01,arrival,Russia,Taiwan,150000,3591.0,4.0
2020-08-01,arrival,Russia,Spain,170000,6013.0,4.0
2020-08-01,arrival,Russia,China,172000,25345.0,4.0
2020-08-01,arrival,Qatar,Poland,210100,13239.0,4.0
2020-08-02,arrival,Australia,Japan,125452,7017.0,4.0
2020-08-02,arrival,Australia,China,167000,8099.0,4.0
2020-08-03,arrival,Australia,China,154948,5697.0,4.0
2020-08-03,arrival,Qatar,United Kingdom,267335,11465.0,4.0
2020-08-04,arrival,Australia,Japan,174000,7048.0,4.0
2020-08-05,arrival,Russia,Portugal,162000,6676.0,4.0
2020-08-05,arrival,Australia,China,174000,5076.0,4.0
2020-08-05,arrival,Qatar,Thailand,216200,8373.0,4.0
2020-08-05,arrival,Qatar,China,266000,11963.0,4.0
2020-08-06,arrival,United Arab Emirates,United Arab Emirates,135000,383.0,4.0
2020-08-06,arrival,Algeria,Spain,170000,281.0,4.0
2020-08-07,arrival,Russia,Spain,170000,6013.0,4.0
2020-08-07,arrival,Russia,Portugal,172000,6676.0,4.0
2020-08-07,arrival,Qatar,Taiwan,173400,9933.0,4.0
2020-08-07,arrival,Australia,Japan,315000,13738.0,4.0
2020-08-08,arrival,Norway,Spain,147208,4742.0,4.0
2020-08-08,arrival,Algeria,France,170000,1032.0,4.0
2020-08-08,arrival,Qatar,United Kingdom,210000,11465.0,4.0
2020-08-09,arrival,Qatar,France,145700,11193.0,4.0
2020-08-09,arrival,Qatar,Pakistan,154948,1732.0,4.0
2020-08-09,arrival,Australia,Japan,167000,7076.0,4.0
2020-08-09,arrival,Qatar,China,215100,9539.0,4.0
2020-08-10,arrival,Norway,Sweden,18000,468.0,4.0
2020-08-10,arrival,Qatar,Pakistan,151700,1732.0,4.0
2020-08-10,arrival,Qatar,Japan,210152,12741.0,4.0
2020-08-11,arrival,Qatar,South Korea,265000,11711.0,4.0
2020-08-12,arrival,Norway,Poland,142612,2577.0,4.0
2020-08-12,arrival,Australia,China,160000,5076.0,4.0
2020-08-12,arrival,United States,South Korea,174000,18348.0,4.0
2020-08-13,arrival,Australia,Japan,127544,6596.0,4.0
2020-08-13,arrival,Norway,Colombia,159274,10119.0,4.0
2020-08-13,arrival,Russia,Belgium,173000,4806.0,4.0
2020-08-13,arrival,United States,South Korea,174000,19056.0,4.0
2020-08-13,arrival,Qatar,Thailand,209220,8373.0,4.0
2020-08-14,arrival,Russia,China,173000,24474.0,4.0
2020-08-14,arrival,United States,Netherlands,175000,9218.0,4.0
2020-08-16,arrival,Algeria,Italy,75500,889.0,4.0
2020-08-17,arrival,Russia,Finland,18000,1143.0,4.0
2020-08-17,arrival,Norway,Netherlands,142759,2451.0,4.0
2020-08-17,arrival,Australia,Japan,173000,7472.0,4.0
2020-08-19,arrival,Nigeria,Mexico,170000,14570.0,4.0
2020-08-19,arrival,Australia,Japan,174000,7107.0,4.0
2020-08-19,arrival,Qatar,United Kingdom,210100,11465.0,4.0
2020-08-19,arrival,Qatar,Portugal,216000,9848.0,4.0
2020-08-19,arrival,Qatar,Spain,216200,8772.0,4.0
2020-08-20,arrival,Trinidad and Tobago,United States,138059,1321.0,4.0
2020-08-20,arrival,Qatar,Türkiye,216000,6882.0,4.0
2020-08-21,arrival,Norway,Poland,147208,2577.0,4.0
2020-08-21,arrival,Australia,Japan,155000,7319.0,4.0
2020-08-21,arrival,Qatar,China,266000,11188.0,4.0
2020-08-22,arrival,Nigeria,India,145952,13439.0,4.0
2020-08-22,arrival,Australia,China,152482,5274.0,4.0
2020-08-23,arrival,Qatar,Italy,138120,8331.0,4.0
2020-08-23,arrival,Australia,China,152615,6070.0,4.0
2020-08-24,arrival,Russia,Sweden,18000,1571.0,4.0
2020-08-24,arrival,Qatar,Taiwan,150000,10180.0,4.0
2020-08-24,arrival,Qatar,Japan,210168,12381.0,4.0
2020-08-25,arrival,Nigeria,Portugal,148300,6566.0,4.0
2020-08-25,arrival,Trinidad and Tobago,Spain,174000,7112.0,4.0
2020-08-26,arrival,Australia,Japan,127525,6793.0,4.0
2020-08-26,arrival,Russia,France,170000,5724.0,4.0
2020-08-26,arrival,Qatar,United Kingdom,261700,11465.0,4.0
2020-08-27,arrival,Australia,Japan,125452,6892.0,4.0
2020-08-27,arrival,United Arab Emirates,India,137540,2595.0,4.0
2020-08-27,arrival,Qatar,Spain,216200,8772.0,4.0
2020-08-28,arrival,Norway,Spain,142612,4742.0,4.0
2020-08-29,arrival,Australia,China,167000,8513.0,4.0
2020-08-29,arrival,United States,Chile,175000,6916.0,4.0
2020-08-30,arrival,Norway,United Kingdom,147208,2566.0,4.0
2020-08-30,arrival,Norway,Lithuania,154880,2961.0,4.0
2020-08-30,arrival,Russia,France,162000,5724.0,4.0
2020-08-30,arrival,Qatar,United Kingdom,210000,11465.0,4.0
2020-08-30,arrival,Qatar,India,210166,2663.0,4.0
2020-08-30,arrival,Qatar,South Korea,266398,11711.0,4.0
2020-08-31,arrival,Algeria,Italy,75500,889.0,4.0
2020-08-31,arrival,Qatar,Pakistan,145663,1732.0,4.0
2020-08-31,arrival,United States,Greece,155000,11455.0,4.0
2020-09-01,arrival,Qatar,Croatia,151700,8135.0,4.0
2020-09-01,arrival,Qatar,Spain,171362,8772.0,4.0
2020-09-02,arrival,Russia,France,155000,4852.0,4.0
2020-09-02,arrival,United States,Mexico,172000,6937.0,4.0
2020-09-02,arrival,Australia,Japan,174000,6876.0,4.0
2020-09-02,arrival,Qatar,Thailand,216000,8373.0,4.0
2020-09-03,arrival,Equatorial Guinea,Chile,172000,12784.0,4.0
2020-09-04,arrival,Russia,Taiwan,170000,23218.0,4.0
2020-09-04,arrival,Australia,China,175000,6538.0,4.0
2020-09-05,arrival,Qatar,South Korea,267335,11629.0,4.0
2020-09-07,arrival,Qatar,Pakistan,138000,1732.0,4.0
2020-09-07,arrival,Algeria,Türkiye,170000,2929.0,4.0
2020-09-08,arrival,Russia,Spain,174000,6013.0,4.0
2020-09-09,arrival,Algeria,France,75500,756.0,4.0
2020-09-09,arrival,Australia,Japan,127544,6876.0,4.0
2020-09-09,arrival,Qatar,Poland,217000,13239.0,4.0
2020-09-10,arrival,Australia,Japan,125000,6596.0,4.0
2020-09-10,arrival,Trinidad and Tobago,United States,138059,3949.0,4.0
2020-09-10,arrival,Russia,China,172000,24474.0,4.0
2020-09-10,arrival,Qatar,China,210100,9539.0,4.0
2020-09-11,arrival,Russia,Sweden,18000,674.0,4.0
2020-09-11,arrival,United Arab Emirates,India,135000,2595.0,4.0
2020-09-11,arrival,Nigeria,Portugal,145842,6566.0,4.0
2020-09-11,arrival,Qatar,Thailand,217000,8373.0,4.0
2020-09-12,arrival,Qatar,Belgium,154948,11847.0,4.0
2020-09-12,arrival,Algeria,Türkiye,170000,2680.0,4.0
2020-09-12,arrival,Qatar,France,175000,11193.0,4.0
2020-09-12,arrival,Qatar,Japan,217000,12381.0,4.0
2020-09-12,arrival,Qatar,China,261700,11188.0,4.0
2020-09-13,arrival,Trinidad and Tobago,Canada,138120,4265.0,4.0
2020-09-13,arrival,Australia,Japan,152615,7291.0,4.0
2020-09-14,arrival,Russia,China,170000,22798.0,4.0
2020-09-14,arrival,Qatar,India,210100,3380.0,4.0
2020-09-15,arrival,Norway,Lithuania,147208,2961.0,4.0
2020-09-15,arrival,Australia,China,155000,5076.0,4.0
2020-09-15,arrival,United States,India,165772,18149.0,4.0
2020-09-15,arrival,United States,Chile,174000,7980.0,4.0
2020-09-15,arrival,Qatar,India,216200,2216.0,4.0
2020-09-16,arrival,Algeria,France,170000,1032.0,4.0
2020-09-17,arrival,United States,Italy,161870,10603.0,4.0
2020-09-17,arrival,Qatar,Japan,216200,12186.0,4.0
2020-09-17,arrival,Qatar,South Korea,266000,11711.0,4.0
2020-09-19,arrival,Norway,Sweden,18000,468.0,4.0
2020-09-19,arrival,Norway,Netherlands,142759,2451.0,4.0
2020-09-20,arrival,Russia,Belgium,155000,4806.0,4.0
2020-09-20,arrival,Australia,China,160000,5561.0,4.0
2020-09-20,arrival,United States,South Korea,174000,19056.0,4.0
2020-09-21,arrival,Algeria,France,75500,756.0,4.0
2020-09-21,arrival,Australia,Japan,127525,7048.0,4.0
2020-09-21,arrival,United States,India,173400,18098.0,4.0
2020-09-21,arrival,Qatar,Poland,210000,13239.0,4.0
2020-09-22,arrival,Algeria,Italy,75500,889.0,4.0
2020-09-22,arrival,Nigeria,Portugal,149600,6566.0,4.0
2020-09-22,arrival,Qatar,Taiwan,150000,10180.0,4.0
2020-09-22,arrival,United States,Spain,160000,9434.0,4.0
2020-09-22,arrival,Australia,South Korea,167000,8143.0,4.0
2020-09-23,arrival,Australia,Japan,152482,7220.0,4.0
2020-09-23,arrival,Qatar,Belgium,216200,11847.0,4.0
2020-09-24,arrival,Qatar,Taiwan,145000,10180.0,4.0
2020-09-24,arrival,Australia,South Korea,155000,7095.0,4.0
2020-09-24,arrival,Australia,China,167000,8099.0,4.0
2020-09-25,arrival,Russia,Japan,170000,26026.0,4.0
2020-09-26,arrival,Russia,Sweden,18000,1571.0,4.0
2020-09-26,arrival,Russia,Spain,162000,7602.0,4.0
2020-09-26,arrival,United States,Portugal,180000,8645.0,4.0
2020-09-26,arrival,Qatar,United Kingdom,266000,11465.0,4.0
2020-09-29,arrival,Algeria,France,75500,756.0,4.0
2020-09-29,arrival,Qatar,Pakistan,165772,1732.0,4.0
2020-09-29,arrival,Qatar,Japan,215100,12381.0,4.0
2020-09-30,arrival,Algeria,France,75500,756.0,4.0
2020-09-30,arrival,Qatar,Pakistan,138262,1732.0,4.0
2020-09-30,arrival,Russia,China,170000,22824.0,4.0
2020-10-01,arrival,Australia,Japan,125452,6596.0,4.0
2020-10-01,arrival,United States,Portugal,180000,8645.0,4.0
2020-10-01,arrival,Qatar,Japan,216200,12328.0,4.0
2020-10-02,arrival,Nigeria,Türkiye,148300,9817.0,4.0
2020-10-02,arrival,Australia,Japan,174000,6876.0,4.0
2020-10-03,arrival,Qatar,South Korea,265000,11629.0,4.0
2020-10-05,arrival,Nigeria,Spain,137300,6537.0,4.0
2020-10-05,arrival,United States,Japan,160000,17981.0,4.0
2020-10-05,arrival,United States,Spain,160000,9178.0,4.0
2020-10-05,arrival,Qatar,France,266000,11193.0,4.0
2020-10-06,arrival,Australia,South Korea,164000,7235.0,4.0
2020-10-07,arrival,United Arab Emirates,India,137100,2148.0,4.0
2020-10-07,arrival,United States,South Korea,151812,18463.0,4.0
2020-10-08,arrival,Qatar,Italy,145000,8331.0,4.0
